UID          PID    PPID  C STIME TTY          TIME CMD
root     1409911       2  0 17:38 ?        00:00:00 [kworker/13:0-rcu_par_gp]
root     1410582       2  0 17:38 ?        00:00:00 [kworker/92:1-rcu_par_gp]
root     1410583       2  0 17:38 ?        00:00:00 [kworker/86:0-events]
root     1411072       2  0 17:38 ?        00:00:00 [kworker/19:2-events]
root     1411291       2  0 17:38 ?        00:00:00 [kworker/71:0-rcu_gp]
root     1411560       2  0 17:39 ?        00:00:00 [kworker/10:0-rcu_par_gp]
root     1412046       2  0 17:39 ?        00:00:00 [kworker/42:1-rcu_par_gp]
root     1412264       2  0 17:39 ?        00:00:00 [kworker/84:2-rcu_par_gp]
root     1413568       2  0 17:39 ?        00:00:00 [kworker/91:1-mm_percpu_wq]
root     1413802       2  0 17:39 ?        00:00:00 [kworker/21:1-rcu_par_gp]
root     1414006       2  0 17:39 ?        00:00:00 [kworker/89:2-mm_percpu_wq]
root     1414668       2  0 17:39 ?        00:00:00 [kworker/65:2-events]
root     1414669       2  0 17:39 ?        00:00:00 [kworker/0:2-rcu_par_gp]
root     1415108       2  0 17:39 ?        00:00:00 [kworker/2:2-events]
root     1415313       2  0 17:39 ?        00:00:00 [kworker/57:0]
root     1415533       2  0 17:39 ?        00:00:00 [kworker/33:0-rcu_par_gp]
root     1415947       2  0 17:39 ?        00:00:00 [kworker/37:0-rcu_par_gp]
root     1416008       2  0 17:39 ?        00:00:00 [kworker/u192:2-ext4-rsv-conversion]
root     1416176       2  0 17:39 ?        00:00:00 [kworker/76:2-events]
root     1417684       2  0 17:40 ?        00:00:00 [kworker/25:1-mm_percpu_wq]
root     1417685       2  0 17:40 ?        00:00:00 [kworker/62:2-rcu_par_gp]
root     1418314       2  0 17:40 ?        00:00:00 [kworker/1:1-rcu_par_gp]
root     1418554       2  0 17:40 ?        00:00:00 [kworker/63:0-mm_percpu_wq]
root     1418776       2  0 17:40 ?        00:00:00 [kworker/72:0-events]
root     1419207       2  0 17:40 ?        00:00:00 [kworker/28:2-rcu_par_gp]
root     1419415       2  0 17:40 ?        00:00:00 [kworker/31:0-rcu_par_gp]
root     1419416       2  0 17:40 ?        00:00:00 [kworker/95:1-rcu_par_gp]
root     1419648       2  0 17:40 ?        00:00:00 [kworker/50:1-events]
root     1420502       2  0 17:40 ?        00:00:00 [kworker/74:1-rcu_par_gp]
root     1421142       2  0 17:40 ?        00:00:00 [kworker/77:1-events]
root     1421369       2  0 17:40 ?        00:00:00 [kworker/60:1-rcu_par_gp]
root     1421370       2  0 17:40 ?        00:00:00 [kworker/66:2-rcu_par_gp]
root     1421576       2  0 17:40 ?        00:00:00 [kworker/9:2-rcu_par_gp]
root     1421796       2  0 17:40 ?        00:00:00 [kworker/14:2-rcu_par_gp]
root     1422283       2  0 17:41 ?        00:00:00 [kworker/23:2-events]
root     1423364       2  0 17:41 ?        00:00:00 [kworker/94:1-mm_percpu_wq]
root     1423365       2  0 17:41 ?        00:00:00 [kworker/54:2]
root     1423584       2  0 17:41 ?        00:00:00 [kworker/79:0-rcu_par_gp]
root     1424450       2  0 17:41 ?        00:00:00 [kworker/26:0-rcu_par_gp]
root     1424451       2  0 17:41 ?        00:00:00 [kworker/58:1-rcu_par_gp]
root     1424675       2  0 17:41 ?        00:00:00 [kworker/45:2-events]
root     1424887       2  0 17:41 ?        00:00:00 [kworker/27:1-rcu_par_gp]
root     1425554       2  0 17:41 ?        00:00:00 [kworker/53:0-mm_percpu_wq]
root     1425767       2  0 17:41 ?        00:00:00 [kworker/11:2-rcu_par_gp]
root     1426205       2  0 17:41 ?        00:00:00 [kworker/59:2-mm_percpu_wq]
root     1426864       2  0 17:41 ?        00:00:00 [kworker/39:1-rcu_par_gp]
root     1427502       2  0 17:41 ?        00:00:00 [kworker/67:2-rcu_gp]
root     1427503       2  0 17:41 ?        00:00:00 [kworker/41:2-rcu_par_gp]
root     1428588       2  0 17:42 ?        00:00:00 [kworker/80:2-mm_percpu_wq]
root     1428589       2  0 17:42 ?        00:00:00 [kworker/17:0-rcu_par_gp]
root     1429484       2  0 17:42 ?        00:00:00 [kworker/83:1-rcu_par_gp]
root     1429704       2  0 17:42 ?        00:00:00 [kworker/32:1-rcu_par_gp]
root     1430428       2  0 17:42 ?        00:00:00 [kworker/81:2-events]
root     1430861       2  0 17:42 ?        00:00:00 [kworker/36:2-rcu_par_gp]
root     1431313       2  0 17:42 ?        00:00:00 [kworker/34:0-rcu_par_gp]
root     1431958       2  0 17:42 ?        00:00:00 [kworker/29:0-mm_percpu_wq]
root     1431963       2  0 17:42 ?        00:00:00 [kworker/16:1-mm_percpu_wq]
root     1432211       2  0 17:42 ?        00:00:00 [kworker/24:0-rcu_par_gp]
root     1433239       2  0 17:43 ?        00:00:00 [kworker/90:2-rcu_par_gp]
root     1433503       2  0 17:43 ?        00:00:00 [kworker/8:1-rcu_par_gp]
root     1433726       2  0 17:43 ?        00:00:00 [kworker/55:2-mm_percpu_wq]
root     1433938       2  0 17:43 ?        00:00:00 [kworker/4:1-mm_percpu_wq]
root     1434166       2  0 17:43 ?        00:00:00 [kworker/61:0-cgroup_destroy]
root     1434377       2  0 17:43 ?        00:00:00 [kworker/69:2-events]
root     1434825       2  0 17:43 ?        00:00:00 [kworker/12:0-rcu_par_gp]
root     1435299       2  0 17:43 ?        00:00:00 [kworker/87:0-rcu_par_gp]
root     1436339       2  0 17:43 ?        00:00:00 [kworker/u193:9-flush-8:0]
root     1436460       2  0 17:43 ?        00:00:00 [kworker/85:2-events]
root     1436667       2  0 17:43 ?        00:00:00 [kworker/78:0-events]
root     1437136       2  0 17:43 ?        00:00:00 [kworker/70:1-mm_percpu_wq]
root     1437567       2  0 17:43 ?        00:00:00 [kworker/43:2]
root     1438450       2  0 17:43 ?        00:00:00 [kworker/46:0-mm_percpu_wq]
root     1438453       2  0 17:43 ?        00:00:00 [kworker/49:2-rcu_par_gp]
root     1438454       2  0 17:43 ?        00:00:00 [kworker/88:1-rcu_par_gp]
root     1438658       2  0 17:43 ?        00:00:00 [kworker/13:1]
root     1438902       2  0 17:43 ?        00:00:00 [kworker/47:2-mm_percpu_wq]
root     1438905       2  0 17:43 ?        00:00:00 [kworker/20:2-rcu_par_gp]
root     1439107       2  0 17:44 ?        00:00:00 [kworker/93:0-mm_percpu_wq]
root     1439108       2  0 17:44 ?        00:00:00 [kworker/35:2-rcu_par_gp]
root     1439109       2  0 17:44 ?        00:00:00 [kworker/18:2-rcu_par_gp]
root     1440198       2  0 17:44 ?        00:00:00 [kworker/40:1-rcu_par_gp]
root     1440445       2  0 17:44 ?        00:00:00 [kworker/42:0-events]
root     1440716       2  0 17:44 ?        00:00:00 [kworker/51:2-events]
root     1440950       2  0 17:44 ?        00:00:00 [kworker/44:1-events]
root     1441167       2  0 17:44 ?        00:00:00 [kworker/82:2-events]
root     1441427       2  0 17:44 ?        00:00:00 [kworker/64:2-rcu_par_gp]
root     1441645       2  0 17:44 ?        00:00:00 [kworker/48:2-cgroup_destroy]
root     1441924       2  0 17:44 ?        00:00:00 [kworker/19:1-rcu_par_gp]
root     1441925       2  0 17:44 ?        00:00:00 [kworker/86:1-cgroup_destroy]
root     1442158       2  0 17:44 ?        00:00:00 [kworker/92:0-events]
root     1442161       2  0 17:44 ?        00:00:00 [kworker/71:1-events]
root     1442599       2  0 17:44 ?        00:00:00 [kworker/10:1-events]
root     1443035       2  0 17:44 ?        00:00:00 [kworker/30:0-mm_percpu_wq]
root     1443888       2  0 17:44 ?        00:00:00 [kworker/21:2-mm_percpu_wq]
root     1444333       2  0 17:44 ?        00:00:00 [kworker/84:1-events]
root     1444831       2  0 17:44 ?        00:00:00 [kworker/89:1-rcu_par_gp]
root     1444832       2  0 17:44 ?        00:00:00 [kworker/6:1-mm_percpu_wq]
root     1445529       2  0 17:45 ?        00:00:00 [kworker/56:0-mm_percpu_wq]
root     1445742       2  0 17:45 ?        00:00:00 [kworker/52:1-mm_percpu_wq]
root     1446426       2  0 17:45 ?        00:00:00 [kworker/38:0-events]
root     1446879       2  0 17:45 ?        00:00:00 [kworker/7:2-events]
root     1447587       2  0 17:45 ?        00:00:00 [kworker/5:0]
root     1447611       2  0 17:45 ?        00:00:00 [kworker/u192:0-poll_megasas0_status]
root     1448934       2  0 17:45 ?        00:00:00 [kworker/28:1-rcu_par_gp]
root     1448935       2  0 17:45 ?        00:00:00 [kworker/62:1-rcu_par_gp]
root     1449365       2  0 17:45 ?        00:00:00 [kworker/1:2-events]
root     1450010       2  0 17:45 ?        00:00:00 [kworker/3:0-events]
root     1450234       2  0 17:45 ?        00:00:00 [kworker/15:0-mm_percpu_wq]
root     1450236       2  0 17:45 ?        00:00:00 [kworker/63:1-rcu_par_gp]
root     1451075       2  0 17:45 ?        00:00:00 [kworker/77:2]
root     1451077       2  0 17:45 ?        00:00:00 [kworker/22:0-events]
root     1451305       2  0 17:46 ?        00:00:00 [kworker/u194:0]
root     1451510       2  0 17:46 ?        00:00:00 [kworker/33:2]
root     1451946       2  0 17:46 ?        00:00:00 [kworker/37:1-events]
root     1452585       2  0 17:46 ?        00:00:00 [kworker/25:0]
root     1453470       2  0 17:46 ?        00:00:00 [kworker/94:0-cgroup_destroy]
root     1453712       2  0 17:46 ?        00:00:00 [kworker/9:1]
root     1453925       2  0 17:46 ?        00:00:00 [kworker/74:0-events]
root     1453928       2  0 17:46 ?        00:00:00 [kworker/31:1]
root     1453935       1  0 17:46 ?        00:00:00 /usr/lib/NetworkManager/nm-dispatcher
root     1454598       2  0 17:46 ?        00:00:00 [kworker/0:0-mm_percpu_wq]
jsy01    1454821   60828  0 17:46 pts/8    00:00:00 ps -ef
